"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.974,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.948,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.321,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.485,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.433,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.393,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1980",1.037,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1981",1.236,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1982",1.087,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1983",1.048,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1984",0.971,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1985",0.872,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1986",0.76,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1987",0.712,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1988",0.716,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1989",0.806,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1990",0.869,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1991",0.722,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1992",0.71,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1993",0.685,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1994",0.665,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1995",0.577,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1996",0.617,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1997",0.673,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1998",1.079,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1999",1.165,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2000",1.165,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2001",1.22,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2002",1.119,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2003",1.211,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2004",1.227,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2005",1.214,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2006",1.293,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2007",1.321,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2008",1.362,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2009",1.507,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2010",1.35,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2011",1.342,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2012",1.388,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2013",1.427,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2014",1.767,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2015",1.952,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2016",1.934,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2017",1.984,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1980",1.686,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.796,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.801,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.753,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.754,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.721,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1986",1.638,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1987",1.551,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.571,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.505,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.397,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1991",1.513,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1992",1.677,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.728,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.671,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1995",1.581,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1996",1.578,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1997",1.52,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.476,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.538,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.629,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.651,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.661,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.95,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.953,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.931,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.883,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2007",2.019,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2008",2.23,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2009",2.478,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2010",2.558,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2011",2.487,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2012",2.495,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2013",2.369,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2014",2.309,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2015",2.213,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2016",2.193,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2017",2.116,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.247,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.257,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.244,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.231,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.234,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.234,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.233,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.243,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.248,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.235,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.476,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.629,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.695,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.729,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.71,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.696,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.719,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.729,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.718,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.726,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.684,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.68,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.695,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.707,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.692,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.698,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.689,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.683,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.749,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.862,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.9,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.912,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.97,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.045,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.069,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.118,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.203,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.249,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1990",1.647,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1991",2.204,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1992",2.144,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1993",1.776,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1994",1.425,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1995",1.036,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1996",0.926,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1997",0.879,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1998",1.069,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1999",1.064,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2000",1.18,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2001",1.184,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2002",1.176,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2003",1.125,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2004",1.23,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2005",1.208,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2006",1.189,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2007",1.156,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2008",1.246,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2009",1.287,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2010",1.335,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2011",1.288,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2012",1.338,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2013",1.408,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2014",1.389,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2015",1.515,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2016",2.544,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2017",2.615,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.998,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.854,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.874,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.928,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.959,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1985",1.082,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1986",1.12,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1987",1.153,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1988",1.162,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1989",1.219,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1990",1.327,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1991",1.495,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1992",1.454,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1993",1.419,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1994",1.339,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1995",1.322,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1996",1.402,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1997",1.358,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1998",1.307,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1999",1.296,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2000",1.225,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2001",1.211,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2002",1.232,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2003",1.254,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2004",1.267,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2005",1.307,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2006",1.305,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2007",1.289,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.368,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.535,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.533,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.569,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.651,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.687,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.673,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.684,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.671,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.64,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1996",1.898,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1997",1.943,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1998",1.884,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1999",1.999,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2000",2.133,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2001",2.085,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2002",1.999,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2003",1.958,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2004",1.935,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2005",1.911,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2006",1.873,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2007",1.703,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2008",1.746,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2009",2.051,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2010",2.116,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2011",2.13,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2012",2.059,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2013",1.928,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2014",1.847,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2015",1.782,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2016",1.726,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2017",1.845,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.215,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1981",0.227,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1982",0.233,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1983",0.231,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1984",0.211,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1985",0.211,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.203,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.192,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.176,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.161,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.15,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.144,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.165,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.163,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.149,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.126,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.128,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.128,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.132,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.137,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.168,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.205,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.218,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.223,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.263,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.269,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.306,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.341,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.367,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.4,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.701,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.749,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.683,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.671,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.683,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.665,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.661,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2017",0.652,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.141,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.147,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.134,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.13,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.124,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.128,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.127,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.126,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.122,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.113,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.114,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.101,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.113,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.176,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.133,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.202,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.22,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.215,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.784,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.802,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.724,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.824,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.874,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.906,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.905,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.908,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.918,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.931,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.965,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.024,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.042,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.059,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.986,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.018,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.038,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.021,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.044,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.025,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.896,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1981",0.938,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.112,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.14,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.112,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.086,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.983,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.956,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.047,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.154,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.244,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1991",1.417,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1992",1.588,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.721,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.767,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1995",2.137,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.246,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.189,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1998",2.101,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1999",2.072,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2000",2.313,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2001",2.319,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2002",2.158,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2003",2.575,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2004",2.236,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2005",2.116,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.997,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.804,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2008",2.567,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.938,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.811,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.791,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.933,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.855,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.834,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.739,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.488,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.402,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1995",0,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1996",0,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1997",1.47,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1998",1.503,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1999",1.585,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2000",1.492,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2001",1.444,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2002",1.345,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2003",1.336,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2004",1.239,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2005",1.243,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2006",1.124,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2007",1.09,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2008",1.895,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2009",2.425,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2010",2.149,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2011",1.732,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2012",1.59,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2013",1.781,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2014",1.912,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2015",2.151,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2016",2.231,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2017",2.217,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1995",0,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1996",0,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1997",1.215,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.236,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.311,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.225,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.175,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.074,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.091,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.007,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.029,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.926,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.899,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.092,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.449,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.264,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.882,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.778,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.931,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.022,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.273,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.371,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.349,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1995",0,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1996",0,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.255,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.267,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.274,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.267,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.269,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.271,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.245,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.232,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.214,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.198,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.191,
